t,x,y,z,qw,qx,qy,qz,x_v,y_v,z_v,wx,wy,wz,left_arm_pitch,left_shoulder_abad,left_shoulder_yaw,left_elbow,left_hip_yaw_joint,left_hip_abad_joint,left_hip_pitch,left_knee,left_ankle,right_arm_pitch,right_shoulder_abad,right_shoulder_yaw,right_elbow,right_hip_yaw_joint,right_hip_abad_joint,right_hip_pitch,right_knee,right_ankle,left_arm_pitch_v,left_shoulder_abad_v,left_shoulder_yaw_v,left_elbow_v,left_hip_yaw_joint_v,left_hip_abad_joint_v,left_hip_pitch_v,left_knee_v,left_ankle_v,right_arm_pitch_v,right_shoulder_abad_v,right_shoulder_yaw_v,right_elbow_v,right_hip_yaw_joint_v,right_hip_abad_joint_v,right_hip_pitch_v,right_knee_v,right_ankle_v
0,0,0,0.50527129688,0.987857860492503,0.00113158270010596,0.0590856533055328,0.143681775313454,0,0,0,0,0,0,0.678957895074981,0.0714069594567916,-0.23818524516287,-1.1316663838,0.25049850488709,0.104427245682631,-0.548386121587041,1.2499591835,0.0613032025341705,0.329656543760657,0.375952783411628,0.145335509517833,-1.3359870678,-0.175598455674428,0.152523615654346,-1.047180767929,0.8316771744,0.118231401450001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0416669995,0.01403785621,-0.00732061708,0.50299527187,0.986041653651256,-0.00182232500009473,0.0647448354033655,0.153383971407973,0.336905857836008,-0.175693406481069,-0.0546241639021765,0,0,0,0.695384381507376,0.070501353210021,-0.250049083048449,-1.1304881847,0.255078156705966,0.1305625566509,-0.544788533298627,1.2540381405,0.139781389648385,0.293602072390736,0.383277730543024,0.168463214398589,-1.3200276196,-0.192032164098952,0.128825392684965,-1.07611095649196,0.8973105223,0.0685152805280045,0.39423252524807,-0.0217343763082966,-0.28472983483199,0.0282765525269024,0.109910765685842,0.627242452825721,0.0863414292266007,0.0978941860212459,1.88346144565111,-0.865300400858506,0.175797326884443,0.555060483315004,0.383023697206708,-0.394405851674615,-0.568752808067718,-0.694318979290992,1.57518776700012,-1.19317737102707
0.083333999,0.02777154198,-0.01438486728,0.50356478291,0.984543058573388,-1.65911999995508e-05,0.0651570671982388,0.162571590795606,0.329605825588665,-0.169540650509284,0.0136681557787696,0,0,0,0.724957400748334,0.0566271167515563,-0.250784726021411,-1.1260339135,0.268999940109786,0.142312903781314,-0.523645175987607,1.2448090576,0.176871066422826,0.27694286799281,0.404044337708644,0.18573793853876,-1.3157552374,-0.209413611545357,0.114521883385163,-1.08158756145346,0.9498117057,0.023194722106795,0.709746792325596,-0.33297901516678,-0.0176552903206135,0.10690165486958,0.334120132740053,0.282006078465389,0.507436522061553,-0.221496220288195,0.890145132107267,-0.399817711806336,0.498394590798892,0.414590067618653,0.102536353739605,-0.417151406508294,-0.34328148106277,-0.131437469153332,1.26001833657353,-1.08768471368353
0.1250009985,0.03937087882,-0.01941442531,0.49791440951,0.985621991233615,-0.0034980301001193,0.0753877562025712,0.151174536205156,0.278381860445699,-0.120708428501073,-0.135607878364267,0,0,0,0.728218938301261,0.0548152500934765,-0.264940559058216,-1.1063121887,0.248397625373577,0.168375932430631,-0.532068007810316,1.2638157444,0.168512472658481,0.241603306691803,0.413640589790391,0.20085972799608,-1.3146781057,-0.193410738596248,0.076118837921035,-1.13003746136577,1.0069553724,0.0200370428546381,0.0782762759993558,-0.0434844524401095,-0.339737279061952,0.473317614338894,-0.494451603989604,0.625507691028176,-0.202146348999993,0.456156839419168,-0.200604647914338,-0.848142696260309,0.230308210259954,0.362920047970327,0.0258509543025773,0.384065882860338,-0.921665728873226,-1.16278830954257,1.37143704576088,-0.075783696691598
0.166667998,0.0519869623,-0.02341904565,0.49768961067,0.981806614263145,0.00817214039969324,0.0785319122970521,0.172689684293518,0.302783584884724,-0.0961101204323579,-0.00539512906371,0,0,0,0.739689336944784,0.0509704203733473,-0.251218546389258,-1.1032365049,0.314330809657487,0.141222447744398,-0.511592742383234,1.2505790744,0.127651163212711,0.223531216210072,0.428342566835707,0.199485566157733,-1.3090788041,-0.251268854673118,0.0941961972064203,-1.15366550597854,1.0653245366,-0.0106732269326135,0.27528736844907,-0.0922751761889914,0.329325673401513,0.0738158215592202,1.58238378273218,-0.651678426862321,0.491402444927241,-0.31767754239179,-0.980663593157695,-0.433726706952623,0.352844630564658,-0.0329796206791224,0.134382164955266,-1.38858369383834,0.433853157230228,-0.567068540962887,1.40084875082018,-0.737040587413826
0.2083349975,0.0643405959,-0.02890705167,0.49502677287,0.980258529322971,0.00983110280023038,0.0794236288018612,0.180799480904237,0.296484838079113,-0.131711092371794,-0.0639075967061171,0,0,0,0.733788443774774,0.0423963691676392,-0.251925115713145,-1.0873295735,0.332669564826944,0.147488031089492,-0.491245102327044,1.2417863156,0.132393609953463,0.202834847754295,0.43974409773824,0.194269956981867,-1.3124439719,-0.260261202890258,0.0810995215531754,-1.16279846949298,1.118531035,-0.0502817139500419,-0.141620304817255,-0.20577558520162,-0.0169575283165349,0.381763304074727,0.440126608335636,0.15037279910433,0.488339460492949,-0.211024525536092,0.113817812601344,-0.49670887522814,0.273634555867961,-0.125173620333887,-0.0807633820621031,-0.215814633284063,-0.314317704908052,-0.219189373461816,1.27694576135726,-0.950596095056673
0.250001997,0.07443714243,-0.03286252949,0.49187286092,0.979209947438965,0.0125758713992161,0.0836049231947888,0.184390734888507,0.242315181106333,-0.0949307093734935,-0.0756932821620629,0,0,0,0.732581849733054,0.0502883319427045,-0.260332481429812,-1.0736252294,0.339025810642998,0.148282422373673,-0.483298291486264,1.2419503136,0.140115360926809,0.197001391810949,0.434569923186962,0.193168226885883,-1.3159049724,-0.263572902069065,0.0777885356813084,-1.18091611538015,1.16443848,-0.086305198313582,-0.0289580256845594,0.189405593629684,-0.20177516542,0.32890163113377,0.152548681026424,0.0190652385272377,0.190721936691902,0.0039359205598692,0.185320543019805,-0.140001824305728,-0.124179197287241,-0.0264413110904235,-0.0830633484899717,-0.0794801454039591,-0.0794630261741529,-0.434820027949833,1.10176987906221,-0.864556718645894
0.2916689965,0.08546709549,-0.03742701347,0.48942457046,0.978617761148577,0.0155359153991836,0.0867901965954395,0.185831576090235,0.26471675888253,-0.109546740460637,-0.0587585016770873,0,0,0,0.716621472581159,0.043373765650722,-0.249249597271736,-1.0622245765,0.335883839580168,0.152300713954367,-0.468642600993741,1.2380106889,0.105513084084232,0.181838693056221,0.452589040158715,0.190677920868325,-1.3202894881,-0.25521260165573,0.0749851745354101,-1.19430963649526,1.204776574,-0.11329145714503,-0.383045991874097,-0.165948265412835,0.265987095088919,0.273613483975488,-0.0754067031591655,0.09643822758808,0.351733762171258,-0.0945502375327047,-0.830448010603133,-0.363901863265387,0.432455352868711,-0.0597668670036546,-0.10522753624244,0.200645607162925,-0.0672801300678818,-0.32144193908436,0.968106522765096,-0.647665038406417
0.333335996,0.09520222285,-0.04139261581,0.48817559896,0.977180089831689,0.0162304404988654,0.0902964714936877,0.191578161786608,0.233641190314172,-0.095173695912517,-0.0299750765590891,0,0,0,0.721347718372017,0.0599555923529404,-0.254372850781013,-1.0569625683,0.347527659984688,0.160901655528511,-0.461527815561092,1.2313435465,0.152551948035674,0.188392369857765,0.435721668942252,0.187666882737341,-1.3219632646,-0.257111819913189,0.0676876112394213,-1.2016337666998,1.235775138,-0.140675679848281,0.113428992909791,0.397960661943473,-0.122957102041324,0.126287188017945,0.279449457466207,0.206420948888915,0.170753486404713,-0.160010139439006,1.12892371699197,0.157286986828592,-0.404813675543459,-0.0722643378961054,-0.0401703151195202,-0.0455808740790027,-0.175140120084452,-0.175777720796466,0.743959593250767,-0.657216095035862
0.3750029955,0.10473663928,-0.04500346529,0.48711759726,0.976341583875289,0.0188653724995225,0.0935018572976334,0.194058269595088,0.228824166472558,-0.086659695282354,-0.0253918379699978,0,0,0,0.717363495747204,0.0639699515789756,-0.246438996034765,-1.0617167849,0.352188018871906,0.163304583312266,-0.444603428426707,1.2139236395,0.211535711450305,0.187570445759393,0.43399363484111,0.186000081576017,-1.3237275442,-0.255600996307113,0.0643642565880544,-1.20772117340448,1.2627859308,-0.162588677318964,-0.0956205791783366,0.0963438518301569,0.190410992906953,-0.11410028696691,0.111847719853648,0.0576698061437106,0.406182046643058,-0.418074428421467,1.41559901414622,-0.0197260207894674,-0.0414724871451774,-0.0400029083285324,-0.0423423721691345,0.0362594769051362,-0.0797598745109275,-0.146096593892757,0.648253848948256,-0.525907738345373
0.416669995,0.11430848835,-0.04876665703,0.48621043534,0.975376108100543,0.0190407002000106,0.0971700048000541,0.19707077320011,0.22972254265633,-0.0903158803167481,-0.0217717121675635,0,0,0,0.709275728943842,0.0717148328974858,-0.247390793685366,-1.0602313707,0.352235921284183,0.172714783154298,-0.432662489665894,1.2001319695,0.215596749379025,0.194129940340197,0.424129058594022,0.178636366432289,-1.3268904134,-0.249374916334827,0.0563141550015234,-1.21075794049905,1.2848116123,-0.182976872015481,-0.194104852771118,0.185875666869419,-0.0228429611448549,0.0356496560305485,0.00114964871124959,0.225842992174948,0.286580241056545,-0.330997435992482,0.0974641317457938,0.157426612415515,-0.236747938787594,-0.176727751748199,-0.0759082544448602,0.149424725730161,-0.193200894787997,-0.0728818280897361,0.528612133446277,-0.489312764086051
0.4583369945,0.12398105986,-0.05202216607,0.48621639465,0.974571521233526,0.0211468904985576,0.102078074593037,0.198351268486471,0.232139861906783,-0.0781315928448362,0.000143022297537166,0,0,0,0.702848575061968,0.0838054469964062,-0.224487332632406,-1.0681468902,0.357465879478714,0.177831789176749,-0.418424841500059,1.1774902421,0.259511230429525,0.200197181735191,0.424701808353914,0.172301856826155,-1.3268325964,-0.244937351358784,0.0514822443249551,-1.21671825488735,1.3030067768,-0.209832907404146,-0.154250461012304,0.290172420476793,0.549678674437786,-0.189970950512048,0.125517994030995,0.122807163555211,0.341700826473826,-0.543397116943828,1.05393912634624,0.145612630326155,0.0137458844352983,-0.152027016155417,0.00138759691587221,0.106500708697349,-0.115964929909778,-0.143046402664552,0.436680459796488,-0.644539700744829
0.500003994,0.1340521322,-0.05583555775,0.4864680261,0.974419208522284,0.0195413696984415,0.104264834191684,0.198126689984198,0.241703805430003,-0.091520669252894,0.00603910655961841,0,0,0,0.685029810160623,0.083523027704934,-0.217809043719869,-1.0672075062,0.357687794905723,0.192203048982883,-0.387064588270181,1.1500304943,0.288106295222074,0.207259807686131,0.423684651184906,0.167593361950758,-1.3344720185,-0.230899675103086,0.0341054406763878,-1.21054567395543,1.3187953948,-0.231010794359401,-0.427646941588498,-0.00677800885259841,0.160277653602982,0.0225450359102542,0.00532592770470684,0.34490748022626,0.752640065428243,-0.659028682878882,0.686276073047912,0.169501668843249,-0.024411577056519,-0.113002974341752,-0.18334466584281,0.33690153896727,-0.417039956250444,0.148140759017792,0.378923805156644,-0.5082652269035
0.5416709935,0.14326002075,-0.05876631593,0.48408212167,0.973775195488263,0.0185430897997765,0.106930205198711,0.19995988019759,0.220987559951371,-0.0703376344629759,-0.0572612489171457,0,0,0,0.675477827081916,0.098378786579328,-0.193300356053167,-1.0817916146,0.347808243393877,0.209328484182105,-0.383946493046686,1.1528457004,0.322235802374633,0.212124438882053,0.422168400215434,0.162703477769711,-1.3337718983,-0.227980579063452,0.016953327688331,-1.21495817489942,1.343156484,-0.256897162201019,-0.229245762673828,0.356535364980961,0.58820380542886,-0.350015805673745,-0.237107342270841,0.411007161656116,0.0748336875923899,0.0675644066955185,0.819101628677597,0.116750216101393,-0.0363897325861454,-0.117356282903156,0.0168027505796307,0.0700577453299423,-0.411647423473746,-0.105899176733188,0.584661470524176,-0.621267865511113
0.583337993,0.14902204583,-0.06015146648,0.47870032357,0.971267052597917,0.0108256669999768,0.136026442699708,0.194986985099582,0.138287497279472,-0.0332433476521389,-0.129162122652963,0,0,0,0.593106860810946,0.139077113497961,-0.19199328818938,-1.0837554183,0.301326807726273,0.261337200949522,-0.460437436009948,1.1760239172,0.444740145137646,0.167328655617609,0.389980234113048,0.152061626169589,-1.3468669409,-0.20401712600673,-0.00922439220484304,-1.2885700342616,1.364297388,-0.257808034178937,-1.97688739912672,0.976752043751865,0.0313693781522829,-0.0471309123182735,-1.11554554504468,1.24819923180253,-1.83576796700379,0.556272759693198,2.94008074094737,-1.07509021052605,-0.772509815648851,-0.255402398248561,-0.314278511943248,0.575118279316505,-0.628260258893229,-1.76667051252836,0.507377643067385,-0.0218607528463543
0.6250049925,0.16300493839,-0.0665564088,0.48066601072,0.970997195409918,0.0194068563001982,0.120612584401232,0.205524755002099,0.335586740773114,-0.153717387785506,0.0471761147571955,0,0,0,0.605538249913027,0.14998461716175,-0.155772711548893,-1.0883609457,0.316425075387164,0.251192010402028,-0.390148772011895,1.1294935933,0.480416916918871,0.234483631671525,0.399746153754043,0.124170302053147,-1.3534310714,-0.212766808034683,-0.00110193425187951,-1.23586143553927,1.3823287328,-0.300886708055554,0.29835095522251,0.261777996848307,0.869286895507978,-0.110531774672186,0.36235552936541,-0.243482628200621,1.68691446088056,-1.1167188532498,0.856235683138748,1.61170655098204,0.234380199154842,-0.669386431735799,-0.157537873587464,-0.209990691265226,0.194937433710904,1.26499626454584,0.432748818402439,-1.03387991440604
0.666671992,0.17590236489,-0.07135912924,0.48038210451,0.971116943824413,0.0220518839005544,0.109825008002761,0.210675255905296,0.309535763428322,-0.115264369828214,-0.00681369461220786,0,0,0,0.604283112864665,0.173914537051668,-0.141564700435252,-1.0874346256,0.318766361663295,0.254031379672263,-0.34620913527203,1.1036150069,0.508840402106415,0.285004242326506,0.383339346058836,0.103946334396696,-1.3654095,-0.216171609126152,-0.0109505050632674,-1.19609794725664,1.3998415625,-0.336313716236787,-0.0301230485377896,0.574313489741873,0.340989542902919,0.0222315048147406,0.056190421778039,0.0681443181488302,1.05454285806843,-0.621081112404078,0.682158195421411,1.2124849703896,-0.39376023932817,-0.485371346608498,-0.287479990009839,-0.0817145734592275,-0.236363811399183,0.954316095706113,0.420304555407212,-0.850241404621251
0.7083389915,0.1867352389,-0.07507450174,0.48272349664,0.971834721833048,0.0237537268983636,0.114412014592118,0.204653181785901,0.259986899464646,-0.0891682277241968,0.0561929622506164,0,0,0,0.575802654187364,0.194542176471275,-0.128371490622322,-1.0944054779,0.303839587125569,0.261283769362599,-0.340320807793177,1.0845843616,0.567663503128692,0.296077059841132,0.367252268902586,0.0894815463536098,-1.368521425,-0.194128296234487,-0.0175744233119283,-1.18963967035347,1.4014485158,-0.352283552655648,-0.683525548253125,0.495059391536139,0.316634506233887,-0.16729911881464,-0.358239727286469,0.174055962209051,0.141318730638437,-0.456731838826071,1.41174314753036,0.265745497575994,-0.386086767688901,-0.347152139982775,-0.0746856034114003,0.529035283466117,-0.15897276809339,0.154997407556794,0.0385665711302309,-0.383273012467847
0.750005991,0.1969721789,-0.07753561998,0.48171811947,0.97276763080125,0.0212860981000273,0.118580954200152,0.198011605200254,0.245684597471436,-0.059066365937869,-0.02412885933867,0,0,0,0.556669087242563,0.21119767486677,-0.115401449387919,-1.1096977498,0.274932483207326,0.286772439679926,-0.350095240779282,1.087071223,0.708059480766803,0.300207143806147,0.350225540493214,0.0866277352624846,-1.3708859722,-0.17291941418818,-0.0378822986159475,-1.18976479105232,1.412950819,-0.3731722072427,-0.459201938570143,0.39972876845849,0.311278503132978,-0.367011593911386,-0.693764952243401,0.611723201170906,-0.234584517805398,0.0596841968426352,3.369476547936,0.0991212233800294,-0.408638217622846,-0.0684909190815429,-0.0567486794915485,0.509009103146645,-0.48738511406417,-0.00300287278547779,0.276053071688061,-0.501323705515474
0.7916729905,0.20809575885,-0.0799041943,0.48156302971,0.974644401350603,0.0170720972991347,0.116957092594072,0.189994402290371,0.266963786293275,-0.0568453295995071,-0.00372212450766954,0,0,0,0.542770834780979,0.219463191905632,-0.101695342201567,-1.1133873583,0.224095194193365,0.31978991200508,-0.365315387023498,1.101823015,0.813663994169329,0.314026629928889,0.342048327753055,0.0883548645862514,-1.3753021181,-0.150957259969855,-0.0634281689996435,-1.16763249361705,1.4181813071,-0.393277878439151,-0.333555394637517,0.198370824346529,0.328943944868226,-0.0885498966634254,-1.22008519029456,0.792413006008597,-0.365280591999806,0.354040179927042,2.53448807616987,0.331665017605651,-0.196251538106524,0.0414507726616315,-0.105986654978601,0.527087490864915,-0.61309599179792,0.531170895453532,0.125530711660676,-0.482532254247171
0.83333999,0.21554626352,-0.08074655575,0.48130198326,0.976827202599744,0.0111365165999971,0.124717377599967,0.173580442399955,0.178810683740258,-0.0202165133104919,-0.00626506475466199,0,0,0,0.506565038701973,0.236642865095927,-0.0981003687026601,-1.1007689523,0.144215364972541,0.356971668966322,-0.440582814100665,1.1769364816,0.864836029642082,0.311843892121322,0.324925881518558,0.0910673303943433,-1.3766024486,-0.115056647822245,-0.0898733992406989,-1.17532672345224,1.417013494,-0.397243269550379,-0.868932164866024,0.412308863043886,0.0862786747797075,0.302839324919474,-1.91710058750028,0.892355038937778,-1.8064038202983,1.80270879836212,1.22811904113119,-0.0523852889279268,-0.410935427075752,0.065098659386114,-0.0312076827130279,0.861607809019472,-0.634680455957848,-0.184660040980123,-0.0280272905180013,-0.0951686264625027
0.8750069895,0.22368030307,-0.08131126549,0.48269914924,0.978220066272013,0.0121716316996518,0.124942212396425,0.16530818759527,0.195215389819465,-0.0135529254992308,0.033531715668654,0,0,0,0.492333043736649,0.248222913655514,-0.0827534269305008,-1.0959270703,0.0811834553431508,0.370844506400229,-0.521383141599075,1.2904337355,0.825910367200901,0.330306417531522,0.314800532129009,0.0885615758504654,-1.3772462524,-0.103881642042655,-0.0971511523432503,-1.15458243760478,1.4103250931,-0.409522584025206,-0.34156515074534,0.277918945413543,0.368323660362423,0.116204239760533,-1.51275374722844,0.3329454388456,-1.93919236969319,2.72391233498827,-0.934208436131356,0.443097070385419,-0.243006444213696,-0.0601376286736924,-0.0154511677760734,0.26819799634456,-0.174664679239775,0.49785888344221,-0.160520339363532,-0.294701193322709
0.916673989,0.23200509269,-0.08221274208,0.4848729081,0.979575618323739,0.0141409848988991,0.118165651790801,0.162075659087382,0.199793354930681,-0.0216352653375006,0.0521697959076699,0,0,0,0.483606366565738,0.266996784541803,-0.0636337892557018,-1.0917752018,0.0158258900175615,0.374324713539485,-0.603858623151234,1.4184815222,0.677051380459891,0.358386307637287,0.297828479297143,0.0805780494078772,-1.3873444844,-0.0978613093351192,-0.100882181818789,-1.11686632170765,1.403071562,-0.431677289662258,-0.209438579106515,0.450569302123362,0.458867638760479,0.0996440480433426,-1.56856903808467,0.0835243041500066,-1.97939574583859,3.07312233269881,-3.57258714395815,0.673911979329462,-0.407326014244571,-0.19160310409652,-0.242355632063212,0.144486830820054,-0.0895439921355253,0.905179550956845,-0.174083355822152,-0.531708688000253
0.9583409885,0.23922306611,-0.08293770681,0.48570800852,0.981138562430669,0.0138702800004336,0.115388798003607,0.154467349104828,0.173229978318934,-0.0173990145366719,0.0200422499825088,0,0,0,0.462905458299788,0.282341296131491,-0.0510670918784331,-1.0798699544,-0.0614651868705415,0.378170928798569,-0.710201230391617,1.550100262,0.426179318178352,0.37499840363596,0.289269973533632,0.0782726587445911,-1.3864443712,-0.0757955565864062,-0.107940982937023,-1.09760040920944,1.4028379036,-0.443575500372857,-0.496817829801965,0.368265336449009,0.301598327887004,0.285723655239439,-1.8549710278059,0.0923084288582827,-2.55220218677812,3.15882452250971,-6.02088139995631,0.398687119255429,-0.205402497569109,-0.0553289339513416,0.0216025442388752,0.529573835733314,-0.169409873591544,0.462378206479809,-0.00560775680523871,-0.285554776042814
1.000007988,0.24444390985,-0.08192114133,0.48473850586,0.983389648643496,0.0107457295993826,0.120923043593052,0.134933115892247,0.1252992488696,0.0243973766337553,-0.0232678779761923,0,0,0,0.419429944034808,0.291152534862186,-0.0294095391911544,-1.0840137893,-0.169029497683342,0.370813544877758,-0.846278583626865,1.6654352334,0.252755919329472,0.364135900493638,0.289368134913657,0.0781534040326947,-1.370174127,-0.031581503830863,-0.120189523383554,-1.10707319362569,1.4051926274,-0.440150660398217,-1.0434040076483,0.211468040329961,0.519777112515115,-0.0994512431834649,-2.58152283830277,-0.176575803611963,-3.2658303901928,2.76801720267859,-4.16212832529205,-0.260697992960153,0.00235585430203177,-0.00286209022313828,0.39048274162386,1.06112878983626,-0.293962622543314,-0.227345009958068,0.0565129197747945,0.08219550281367
1.0416749875,0.25300834573,-0.08237543769,0.4872498988,0.983704190689866,0.0162257352998328,0.110096301198866,0.141214713098545,0.205544819227983,-0.0109030255466318,0.0602729490996818,0,0,0,0.39227576232075,0.309783002594402,-0.00150831831023072,-1.0773638604,-0.195054851524423,0.327224811993229,-0.925574748393205,1.7231599722,0.153160098106829,0.384019497651031,0.282065214194483,0.069164885084293,-1.3587702481,-0.0463740762615657,-0.112442300915132,-1.05625055764086,1.402293384,-0.466035438923726,-0.651695155396485,0.447127653917494,0.669623952186038,0.159597018739013,-0.624603502853162,-1.04612123281229,-1.90309275248724,1.38538266476327,-2.39028061578188,0.4772025198837,-0.175268697213836,-0.215722731568461,0.273690907357036,-0.355018902445872,0.185931854018486,1.21973352040467,-0.0695812857846872,-0.621229722229187
1.083341987,0.25909945138,-0.08145247229,0.48657754404,0.984721808606269,0.0151825453000967,0.109002799200694,0.134947544400859,0.146185367871281,0.0221509926578707,-0.0161363853425524,0,0,0,0.363729845876029,0.330975801766567,0.0252804005176832,-1.0801684707,-0.236139417078106,0.286089877006446,-1.02516077122793,1.7599029247,0.103771084900235,0.403755354692149,0.269626847211882,0.055846123952228,-1.3392909676,-0.0394116270185937,-0.118367503233114,-1.0441209520147,1.4044104822,-0.483456524030675,-0.685096522122302,0.508623117250487,0.642924116192093,-0.067310109526848,-0.986021696947076,-0.987230553685112,-2.39004545635026,0.881823815991359,-1.18532684856739,0.473656785416425,-0.298518423017258,-0.31964771382362,0.467498997618005,0.167097447056922,-0.142203719708252,0.291108209655508,0.0508099509301133,-0.418102702762388
1.1250089865,0.26580874481,-0.08039980081,0.48695043705,0.986070454057767,0.0144461007008463,0.106418713906234,0.127009555307441,0.161021756078213,0.0252639137118573,0.00894936075250597,0,0,0,0.332813949735955,0.355008026977863,0.0487162053331707,-1.0643751277,-0.259443166565642,0.239459453809381,-1.09598070010664,1.7499894223,0.0506152284480624,0.420691487038891,0.257083166054483,0.0440526497411098,-1.3140187101,-0.0371293884779162,-0.125160921779371,-1.0229652049361,1.4046913251,-0.497187506884163,-0.741975580460834,0.576768797841953,0.562454822682578,0.379037204250815,-0.559285520128132,-1.11912121718929,-1.69966471616727,-0.237922157077806,-1.27573036431799,0.40646392948796,-0.301045943022587,-0.28304112013437,0.60652933504367,0.0547732874472394,-0.163040742740725,0.507733874108174,0.00674017575947257,-0.329540956110552
