t,x,y,z,qw,qx,qy,qz,x_v,y_v,z_v,wx,wy,wz,left_arm_pitch,left_shoulder_abad,left_shoulder_yaw,left_elbow,left_hip_yaw_joint,left_hip_abad_joint,left_hip_pitch,left_knee,left_ankle,right_arm_pitch,right_shoulder_abad,right_shoulder_yaw,right_elbow,right_hip_yaw_joint,right_hip_abad_joint,right_hip_pitch,right_knee,right_ankle,left_arm_pitch_v,left_shoulder_abad_v,left_shoulder_yaw_v,left_elbow_v,left_hip_yaw_joint_v,left_hip_abad_joint_v,left_hip_pitch_v,left_knee_v,left_ankle_v,right_arm_pitch_v,right_shoulder_abad_v,right_shoulder_yaw_v,right_elbow_v,right_hip_yaw_joint_v,right_hip_abad_joint_v,right_hip_pitch_v,right_knee_v,right_ankle_v
0,0,-0.017171,0.5920831,0.995211201190922,-0.026977005453645,-0.0218060044082805,-0.091386018474508,0,0,0,0,0,0,0.368835318668668,0.530439665981598,0.128640537508987,-0.631957,-0.304561682703389,0.255502448555176,-0.265364837185596,0.562434,-0.207716463451215,-0.297603804689699,0.662477061402211,-0.0910501860550082,-1.484401,-0.0696328038778725,0.0813038555781992,-0.0806833178392727,0.358543,-0.183735439832959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.016666,0,-0.017171,0.5920831,0.995211201190922,-0.026977005453645,-0.0218060044082805,-0.091386018474508,0,0,0,0,0,0,0.368835318668668,0.530439665981598,0.128640537508987,-0.731957,-0.304561682703389,0.255502448555176,-0.265364837185596,0.562434,-0.207716463451215,-0.297603804689699,0.662477061402211,-0.0910501860550082,-1.484401,-0.0696328038778725,0.0813038555781992,-0.0806833178392727,0.358543,-0.183735439832959,0,0,0,-6.00024000960038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033332,0,-0.017171,0.5920831,0.995211201190922,-0.026977005453645,-0.0218060044082805,-0.091386018474508,0,0,0,0,0,0,0.368835318668668,0.530439665981598,0.128640537508987,-0.831957,-0.304561682703389,0.255502448555176,-0.265364837185596,0.562434,-0.207716463451215,-0.297603804689699,0.662477061402211,-0.0910501860550082,-1.484401,-0.0696328038778725,0.0813038555781992,-0.0806833178392727,0.358543,-0.183735439832959,0,0,0,-6.00024000960038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049998,0,-0.017171,0.5920831,0.995211201190922,-0.026977005453645,-0.0218060044082805,-0.091386018474508,0,0,0,0,0,0,0.368835318668668,0.530439665981598,0.128640537508987,-0.931957,-0.304561682703389,0.255502448555176,-0.265364837185596,0.562434,-0.207716463451215,-0.297603804689699,0.662477061402211,-0.0910501860550082,-1.484401,-0.0696328038778725,0.0813038555781992,-0.0806833178392727,0.358543,-0.183735439832959,0,0,0,-6.00024000960039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066664,-0.035,-0.012971,0.5780831,0.996515572538173,-0.031996411790866,-0.0288234868201422,-0.0714293352128955,-2.10008400336013,0.252010080403216,-0.840033601344054,0,0,0,0.374221608543293,0.516936026486799,0.154874970682151,-1.061957,-0.417263615748827,0.240204186691076,-0.403758719989286,0.622434,-0.205224353003148,-0.325976155176028,0.648337254962744,0.0478177534876188,-1.490401,-0.0736966632776079,0.0623205227635168,-0.202779265197287,0.478543,-0.189020209475708,0.323190320090315,-0.810250779719145,1.57412895554806,-7.8003120124805,-6.7623864781854,-0.917932429143147,-8.30396512682646,3.60014400576023,0.149532608188312,-1.70240912554476,-0.848422323260983,8.33240966894438,-0.360014400576023,-0.243841317636833,-1.13904553070217,-7.32604988347622,7.20028801152046,-0.317098862519478
0.08333,-0.07,-0.008771,0.5675831,0.99730921442248,-0.0370177631261851,-0.0368465746172586,-0.051442647483629,-2.10008400336013,0.252010080403216,-0.630025201008044,0,0,0,0.376074107157327,0.50237922775449,0.183969804064989,-1.191957,-0.518840134294675,0.207149750058981,-0.53778264596432,0.712434,-0.202248047630274,-0.35548946732059,0.625735687075329,0.196750586035554,-1.494401,-0.0760567933402156,0.0392421115860649,-0.326856179560283,0.608543,-0.192230381993187,0.111154363016566,-0.873442861653018,1.74575983336361,-7.80031201248049,-6.09483490614714,-1.98334553174699,-8.04175722879121,5.40021600864034,0.178585465791065,-1.77086956345624,-1.35614831917761,8.93632740597233,-0.240009600384016,-0.141613468295192,-1.38476006104955,-7.44491265828606,7.8003120124805,-0.192618055770922
0.115996,-0.098,-0.0042,0.5549831,0.99829354309191,-0.0408504820619469,0.0417055806373894,0.00137276363809326,-0.857160350211229,0.139931427171983,-0.385722157595055,0,0,0,0.46007260577835,0.497728276584151,0.198679217645937,-1.257403,-0.587788379722777,0.139346738476578,-0.66149649269499,0.785962,-0.210862626079667,-0.387999462280635,0.598101945003232,0.342072571940104,-1.509376,-0.161407514043965,0.00916376428075205,-0.503786939957443,0.713231,-0.202752053113667,2.57143508911476,-0.142378961927972,0.450297360587404,-2.00348986714015,-2.11070364991435,-2.07564475547675,-3.78723586391567,2.25090307965469,-0.263716967164429,-0.995224238047058,-0.845948144005929,4.44872301183341,-0.458427723014754,-2.61283048747166,-0.920784525357035,-5.41635830518458,3.20480009796118,-0.322098546515663
0.132662,-0.126,0,0.5430831,0.99761164103053,-0.0457980294282202,0.0516520331897993,0.00237100152352309,-1.68006720268811,0.252010080403216,-0.71402856114244,0,0,0,0.548166962359134,0.499282597974257,0.205615846082544,-1.307403,-0.646361564124709,0.0700801348618153,-0.777633730301637,0.855962,-0.220760463267957,-0.393047676436589,0.561425004691883,0.47230709440844,-1.519376,-0.253008484407127,-0.0437413089312277,-0.681850736465771,0.813231,-0.212613445191643,5.28587282976019,0.0932630139269154,0.416214354770601,-3.00012000480019,-3.51453164538172,-4.15616246338428,-6.96851299691873,4.20016800672027,-0.593893987056838,-0.302904965555857,-2.20070444685882,7.81438392345708,-0.600024000960039,-5.49627807291262,-3.17443136997358,-10.6842551607061,6.00024000960039,-0.591707192966263
0.149328,-0.1199912,-0.0018494,0.5135599,0.997350612950743,-0.0529479794520845,0.0489209810148717,0.0097469962174108,0.360542421696868,-0.110968438737549,-1.77146285851434,0,0,0,0.418671232293885,0.508580738229876,0.249981923944806,-1.278159,-0.601148644690381,0.109689605934497,-0.876248129919982,1.087056,-0.320092169396771,-0.449349369509793,0.52836122146275,0.553112336662123,-1.509216,-0.2246466075826,-0.0595882771790261,-0.753051872993053,1.039539,-0.316348700249917,-7.77005460609915,0.557910731766459,2.66207115458191,1.75471018840754,2.71288368140691,2.37666333089416,-5.91710066112711,13.8661946477859,-5.96014077335981,-3.37823671386079,-1.98390635000193,4.84850847556002,0.609624384975409,1.70178068069886,-0.950856129113072,-4.27223908120017,13.5790231609264,-6.22436427806754
0.165994,-0.1149477,-0.0052486,0.4871832,0.994789869312971,-0.0710269906690783,0.0681169910513693,0.0266149965035482,0.302622104884197,-0.203960158406336,-1.58266530661227,0,0,0,0.29226277616453,0.53824287874324,0.306389302036778,-1.224236,-0.587743399287266,0.148811699140161,-1.05071422860947,1.314057,-0.330670353472481,-0.459199318401897,0.454571862995033,0.588989738135293,-1.491447,-0.173400946040657,-0.10815567346997,-0.853899339662173,1.226441,-0.467349647211536,-7.58481076019174,1.77979962278674,3.38457806864109,3.23550942037681,0.804346898062826,2.3474194891194,-10.4683846567556,13.620604824193,-0.634716433199877,-0.591020574349257,-4.42753860960743,2.15273019759811,1.06618264730589,3.07486268702403,-2.9141603438704,-6.05109004374896,11.2145685827433,-9.06041923446656
