t,x,y,z,quat1,quat2,quat3,quat4,L_hip_yaw,L_hip_roll,L_hip_pitch,L_knee,L_ankle_pitch,R_hip_yaw,R_hip_roll,R_hip_pitch,R_knee,R_ankle_pitch,L_shoulder_pitch,L_shoulder_roll,L_shoulder_yaw,L_elbow,R_shoulder_pitch,R_shoulder_roll,R_shoulder_yaw,R_elbow
0.3666663165000001,0.9177314904,0.917393,0.01601377,0.9857355167,0.0151561339,-0.0538442557,-0.1587343029,-0.07057011165433758,-0.1491983027524807,5.673024621234024,0.3793665117,-0.10046830752222075,-0.08535161903717285,0.27934760904125094,0.09452352083745152,0.4166153286,-0.011006883904970132,0.7809446018311008,0.38235415035264747,0.06604063118580966,-1.5394571951,6.120781875135936,0.625382081242185,0.42356637626880267,-2.0498228837
0.3999996180000001,1.0143431081,0.909434,0.0161104395,0.9867053481,-0.0051775897,-0.0493698647,-0.1547525928,-0.04575343734232557,-0.14838549640412543,5.692584034424039,0.1912828502,-0.05479548466304688,-0.061215703201343355,0.24394530004678727,0.12292153370541126,0.5437503473,0.06889320672045182,0.7399200607758729,0.39996821911821084,0.0914687522529486,-1.5107290755,6.160164534565412,0.6098528213374902,0.4395293675438686,-2.0453757849
0.43333291950000014,1.1097070637,0.892029,0.0164589768,0.9881573623,-0.0201945232,-0.0483031186,-0.1442359778,-0.02014012023909897,-0.15856819974300868,5.701650982843731,0.1703244129,-0.08096809300106897,-0.05200642264719948,0.17651089836657113,0.11715790796332026,0.7447843518,0.08697377136431006,0.6834133015698418,0.4159744907361801,0.12194567781715619,-1.4785382229,6.21835041515521,0.5882402968294169,0.46114929031882124,-2.0032103754
0.46666622100000016,1.203993941,0.866903,0.0167978572,0.9919485557,-0.0244822017,-0.0477360349,-0.11471685,-0.00429479074670669,-0.20423925339563664,5.7300851620379625,0.3419344352,-0.18744836166989748,-0.058766415952855956,0.11734856623303888,0.1106422768341031,0.9969547581,0.09230767146339831,0.6123116606238415,0.42841009651208456,0.1402557587476328,-1.4606485981,0.005963876330540074,0.5680772514668977,0.48414441402210906,-1.9403436157
0.4999995225000002,1.2936463049,0.834724,0.0149599164,0.9954532865,-0.0211003189,-0.042229332,-0.0827297682,-0.016900393608159498,-0.16605502568126926,5.7314263783506885,0.6687019592,-0.21803176566055035,-0.08047746131683454,0.08632554344459073,0.06892189724845066,1.2741880927,0.11223968014870447,0.5223586272443055,0.4389164392064878,0.1455040415273563,-1.46060671,0.09898784472150446,0.569479699557165,0.5111818816496695,-1.8558714251
0.5333328240000001,1.3796308353,0.810252,0.0129515234,0.9977096232,-0.0129347157,-0.0306103588,-0.0589169486,-0.048091405957426475,-0.15556438099666975,5.806190698261769,0.8336844427,-0.22527837231124603,-0.09183812649620794,0.05247093584298021,6.270164949018408,1.5146333772,0.13395733643136695,0.40376372749312717,0.46557795133995267,0.1730435085296559,-1.4433960184,0.20723682626632867,0.5550272024302825,0.5027179245359997,-1.756478415
0.5666661255000002,1.4669978911,0.804108,0.0121086044,0.9977008752,-0.0200862291,-0.027677353,-0.0585104357,-0.03594849170435416,-0.16815915717731966,5.91024761974716,0.8453973473,-0.19974769682047067,-0.05492082595258279,0.013358530474482662,6.12703105146719,1.6522403707,0.1564415399137446,0.27217231499425854,0.4889226088949242,0.20238346399441248,-1.4580236228,0.34816347790465985,0.5469333944379517,0.4639204152549739,-1.6857349845
0.5999994270000002,1.5560277636,0.818293,0.0111977732,0.9961725044,-0.0432551386,-0.0140892679,-0.0746379724,0.011063590438391299,-0.17580130512186926,6.016324579670695,0.753139243,-0.15451347481223185,0.026719664944978308,0.019511845356180234,5.9698191195363535,1.6449989997,0.17668491608006032,0.16714755199812403,0.494873276493962,0.20399414169118105,-1.540342077,0.4939481982211693,0.5350712214045029,0.401662841036017,-1.6754113619
0.6333327285000002,1.6498896345,0.847042,0.0097716878,0.9923518415,-0.0723027169,-0.0007354687,-0.1000479828,0.07099983461767141,-0.17743744048188376,6.117576837040208,0.6002553817,-0.11592930639032455,0.11901465518755051,0.03680883962760097,5.83436992258229,1.5050288303,0.16518005479790146,0.09254780148733444,0.4923241591654641,0.199086293119187,-1.6376755982,0.6256339046881481,0.5152523397221482,0.3139631805133113,-1.707413719
0.6666660300000002,1.748036254,0.882406,0.009802094,0.9874410447,-0.0918406671,0.0103885641,-0.1281309985,0.13891984718546802,-0.25195505937459506,6.185086531537937,0.4544174147,0.003083490671375062,0.18930501436462208,0.04236611609690278,5.732367949447914,1.2654474837,0.12351677681895497,0.051676363030090045,0.48672155879616524,0.19808446249413098,-1.7377405601,0.7294482218272447,0.475866187183777,0.2155806368451805,-1.7464288091
0.6999993315000003,1.8469195823,0.912978,0.0104265614,0.9810631518,-0.1103938596,0.0192469293,-0.1579805168,0.19460202292002274,-0.298668760180498,6.20802440028238,0.3555968725,0.057575270729205555,0.23919297187320634,0.059246288614723586,5.67079025064141,0.9569413398,0.08900760301367668,0.03464947312709299,0.486256364480831,0.21987961351739013,-1.8284243774,0.8128868886626979,0.41656358386715914,0.09652286117896228,-1.8009878015
0.7333326330000003,1.9455395278,0.931815,0.0084356602,0.9786854971,-0.1013404013,0.0279278649,-0.1764223774,0.1980533739937429,-0.3441273383366327,6.239345479021387,0.3126582822,0.06093398197225021,0.22549084958157414,0.06951977352505984,5.656473384224978,0.6386840414,0.05415425070482928,0.03135398926318533,0.4975755822881589,0.2481220691929571,-1.8957242735,0.8853608352126456,0.3766610558881284,0.002191925427831816,-1.8566411154
0.7666659345000003,2.0429437007,0.936962,0.005445114,0.9794440873,-0.0727374585,0.0385561971,-0.184152007,0.15471072225760843,-0.3024576648051072,0.011520221590379798,0.3623198809,-0.05477541296987975,0.1733008047059187,0.09911969673896755,5.665208511973973,0.3641193152,-0.02370104762828916,0.05061100337586133,0.5217128098670255,0.2762925078445924,-1.9376121754,0.9236398093593934,0.36155115041587577,-0.05712041376451794,-1.9013407428
0.7999992360000003,2.1400608263,0.931823,0.0020809185,0.9809295787,-0.0459283793,0.0455383562,-0.1832866708,0.12249333910550432,-0.24969566849812497,0.05258901617141776,0.47132791,-0.14440173548299803,0.13360724954607459,0.18352628568849957,5.692504649971225,0.1557601638,-0.1238276197064851,0.07658747770436536,0.5241205302215768,0.29429704729955786,-1.9342785966,0.9148197415744268,0.38316940652688014,-0.07406234332839869,-1.9161603335
0.8333325375000004,2.2368884519,0.916598,0.000550849,0.9835685845,-0.0335366842,0.0465194382,-0.1711843225,0.12219986802907915,-0.2087429774605321,0.0830877039622333,0.6282487177,-0.18387218151435647,0.13005119385662678,0.2794493373647832,5.729873418586868,0.072810075,-0.18025236903457736,0.11298901763258273,0.5081920910596265,0.3052381941167741,-1.8962304189,0.8601765221419497,0.437513958147742,-0.053989178990135604,-1.8969302958
0.8333325375000004,2.3329397968,0.891301,0.0,0.986298358,-0.0199591412,0.0395593398,-0.1589095347,0.11044886755257259,-0.17140541170763982,0.08534378664565745,0.8291361146,-0.20488071090161034,0.11507689999656426,0.30712368932888573,5.740126039375365,0.1270629366,-0.1603432239975148,0.15278381192043167,0.4781181894773679,0.3147827003161694,-1.8168179379,0.7770747495726038,0.49772283880143536,-0.01672180965776006,-1.8608159429
